numbers,bonus_ball,date
"10,15,26,36,43,47",18,2033-07-18
"5,14,17,20,28,30",9,2033-07-18
"1,13,25,26,37,48",5,2033-07-24
"2,7,8,13,22,24",4,2033-07-24
"4,19,33,39,45,48",16,2033-07-30
"6,15,17,24,34,43",13,2033-07-30
"18,25,29,34,35,43",19,2033-08-05
"7,9,22,29,30,36",14,2033-08-05
"11,20,30,31,37,46",16,2033-08-11
"17,22,26,43,45,49",21,2033-08-11
"10,15,26,36,43,47",18,2033-08-17
"5,14,17,20,28,30",9,2033-08-17
"1,13,25,26,37,48",5,2033-08-23
"2,7,8,13,22,24",4,2033-08-23
"4,19,33,39,45,48",16,2033-08-29
"6,15,17,24,34,43",13,2033-08-29
"18,25,29,34,35,43",19,2033-09-04
"7,9,22,29,30,36",14,2033-09-04
"11,20,30,31,37,46",16,2033-09-10
"17,22,26,43,45,49",21,2033-09-10
"11,19,20,24,41,42",16,2033-09-16
"2,8,18,23,28,39",3,2033-09-16
"3,5,14,18,39,49",4,2033-09-22
"2,5,27,33,39,47",23,2033-09-22
"9,14,20,33,35,43",10,2033-09-28
"1,18,35,41,44,49",4,2033-09-28
"5,18,23,34,41,42",6,2033-10-04
"1,4,5,11,29,40",3,2033-10-04
"7,11,17,25,42,47",14,2033-10-10
"20,23,25,27,35,46",21,2033-10-10
"2,21,27,28,44,45",22,2033-10-16
"7,9,18,38,43,49",17,2033-10-16
"4,22,28,32,37,43",10,2033-10-22
"4,18,23,24,35,40",7,2033-10-22
"1,16,34,35,36,46",3,2033-10-28
"12,20,34,35,37,39",21,2033-10-28
"9,16,26,31,32,33",25,2033-11-03
"5,21,29,31,35,37",8,2033-11-03
"4,15,16,22,35,40",14,2033-11-09
"6,8,32,36,42,43",31,2033-11-09
"4,33,34,38,42,45",10,2033-11-15
"9,13,19,20,29,47",17,2033-11-15
"3,8,12,16,33,47",10,2033-11-21
"8,14,30,41,45,49",27,2033-11-21
"17,30,32,33,40,46",22,2033-11-27
"11,26,29,44,46,47",22,2033-11-27
"23,33,35,36,41,49",29,2033-12-03
"2,4,27,31,44,49",8,2033-12-03
"6,15,19,33,34,45",12,2033-12-09
"6,16,32,34,48,49",19,2033-12-09
"4,33,34,38,42,45",10,2033-12-15
"9,13,19,20,29,47",17,2033-12-15
"3,8,12,16,33,47",10,2033-12-21
"8,14,30,41,45,49",27,2033-12-21
"17,30,32,33,40,46",22,2033-12-27
"11,26,29,44,46,47",22,2033-12-27
"23,33,35,36,41,49",29,2034-01-02
"2,4,27,31,44,49",8,2034-01-02
"6,15,19,33,34,45",12,2034-01-08
"6,16,32,34,48,49",19,2034-01-08
"2,5,30,40,46,49",21,2034-01-14
"2,12,24,30,39,49",4,2034-01-14
"3,23,29,33,43,46",9,2034-01-20
"12,23,28,31,42,44",18,2034-01-20
"6,36,38,41,43,49",25,2034-01-26
"5,28,34,39,43,48",24,2034-01-26
"5,18,20,24,34,45",13,2034-02-01
"2,19,24,25,30,34",3,2034-02-01
"10,20,25,30,41,46",16,2034-02-07
"1,8,26,29,36,41",3,2034-02-07
"2,5,30,40,46,49",21,2034-02-13
"2,12,24,30,39,49",4,2034-02-13
"3,23,29,33,43,46",9,2034-02-19
"12,23,28,31,42,44",18,2034-02-19
"6,36,38,41,43,49",25,2034-02-25
"5,28,34,39,43,48",24,2034-02-25
"5,18,20,24,34,45",13,2034-03-03
"2,19,24,25,30,34",3,2034-03-03
"10,20,25,30,41,46",16,2034-03-09
"1,8,26,29,36,41",3,2034-03-09
"4,16,34,37,40,47",32,2034-03-15
"1,19,22,38,42,46",11,2034-03-15
"1,11,13,15,19,27",4,2034-03-21
"7,16,35,36,38,42",8,2034-03-21
"8,30,31,32,46,49",16,2034-03-27
"2,35,36,37,39,42",14,2034-03-27
"13,16,21,28,40,41",18,2034-04-02
"4,10,20,30,37,46",7,2034-04-02
"12,17,22,31,37,41",16,2034-04-08
"9,19,22,23,34,45",10,2034-04-08
"4,16,34,37,40,47",32,2034-04-14
"1,19,22,38,42,46",11,2034-04-14
"1,11,13,15,19,27",4,2034-04-20
"7,16,35,36,38,42",8,2034-04-20
"8,30,31,32,46,49",16,2034-04-26
"2,35,36,37,39,42",14,2034-04-26
"13,16,21,28,40,41",18,2034-05-02
"4,10,20,30,37,46",7,2034-05-02
"12,17,22,31,37,41",16,2034-05-08
"9,19,22,23,34,45",10,2034-05-08
"1,7,9,16,20,33",4,2034-05-14
"1,12,14,17,25,28",11,2034-05-14
"5,12,22,28,33,38",17,2034-05-20
"1,13,16,18,39,40",2,2034-05-20
"1,8,16,22,32,38",9,2034-05-26
"7,11,16,24,25,41",8,2034-05-26
"5,9,13,14,17,37",6,2034-06-01
"6,10,25,38,40,47",9,2034-06-01
"5,6,16,26,38,46",7,2034-06-07
"1,10,31,38,43,49",20,2034-06-07
"1,7,9,16,20,33",4,2034-06-13
"1,12,14,17,25,28",11,2034-06-13
"5,12,22,28,33,38",17,2034-06-19
"1,13,16,18,39,40",2,2034-06-19
"1,8,16,22,32,38",9,2034-06-25
"7,11,16,24,25,41",8,2034-06-25
"5,9,13,14,17,37",6,2034-07-01
"6,10,25,38,40,47",9,2034-07-01
"5,6,16,26,38,46",7,2034-07-07
"1,10,31,38,43,49",20,2034-07-07
"9,12,22,23,28,39",15,2034-07-13
"13,28,34,35,39,43",19,2034-07-13
"9,33,34,47,48,49",12,2034-07-19
"3,14,17,18,19,39",7,2034-07-19
"2,14,21,25,34,40",7,2034-07-25
"7,13,19,20,32,40",10,2034-07-25
"2,30,31,37,46,47",9,2034-07-31
"6,30,31,40,41,42",7,2034-07-31
"1,10,21,34,35,37",6,2034-08-06
"2,8,14,15,37,46",5,2034-08-06
"9,12,22,23,28,39",15,2034-08-12
"13,28,34,35,39,43",19,2034-08-12
"9,33,34,47,48,49",12,2034-08-18
"3,14,17,18,19,39",7,2034-08-18
"2,14,21,25,34,40",7,2034-08-24
"7,13,19,20,32,40",10,2034-08-24
"2,30,31,37,46,47",9,2034-08-30
"6,30,31,40,41,42",7,2034-08-30
"1,10,21,34,35,37",6,2034-09-05
"2,8,14,15,37,46",5,2034-09-05
"1,13,16,23,30,42",8,2034-09-11
"7,15,29,36,45,47",20,2034-09-11
"8,21,26,28,33,48",13,2034-09-17
"5,16,20,28,31,36",18,2034-09-17
"2,23,33,36,44,49",11,2034-09-23
"18,36,38,45,46,47",35,2034-09-23
"13,26,37,42,43,48",34,2034-09-29
"9,16,23,31,33,35",20,2034-09-29
"4,15,32,33,35,40",7,2034-10-05
"1,28,30,32,35,36",3,2034-10-05
"1,13,16,23,30,42",8,2034-10-11
"7,15,29,36,45,47",20,2034-10-11
"8,21,26,28,33,48",13,2034-10-17
"5,16,20,28,31,36",18,2034-10-17
"2,23,33,36,44,49",11,2034-10-23
"18,36,38,45,46,47",35,2034-10-23
"13,26,37,42,43,48",34,2034-10-29
"9,16,23,31,33,35",20,2034-10-29
"4,15,32,33,35,40",7,2034-11-04
"1,28,30,32,35,36",3,2034-11-04
"9,20,23,27,32,33",22,2034-11-10
"14,20,22,29,38,48",19,2034-11-10
"4,12,18,27,38,40",6,2034-11-16
"7,27,36,39,40,44",28,2034-11-16
"13,34,35,41,42,48",20,2034-11-22
"23,30,38,41,42,43",31,2034-11-22
"1,2,27,28,43,48",3,2034-11-28
"7,30,35,46,47,48",27,2034-11-28
"9,13,17,22,40,45",10,2034-12-04
"6,12,14,29,47,49",8,2034-12-04
"9,20,23,27,32,33",22,2034-12-10
"14,20,22,29,38,48",19,2034-12-10
"4,12,18,27,38,40",6,2034-12-16
"7,27,36,39,40,44",28,2034-12-16
"13,34,35,41,42,48",20,2034-12-22
"23,30,38,41,42,43",31,2034-12-22
"1,2,27,28,43,48",3,2034-12-28
"7,30,35,46,47,48",27,2034-12-28
"9,13,17,22,40,45",10,2035-01-03
"6,12,14,29,47,49",8,2035-01-03
"4,12,26,33,41,49",9,2035-01-09
"3,12,19,22,29,42",11,2035-01-09
"1,11,23,26,29,42",10,2035-01-15
"10,20,23,30,38,46",12,2035-01-15
"1,32,37,40,41,46",3,2035-01-21
"2,16,22,27,30,49",20,2035-01-21
"1,12,13,16,43,49",6,2035-01-27
"13,19,25,27,29,49",23,2035-01-27
"25,31,36,40,41,43",29,2035-02-02
"5,29,38,43,47,49",26,2035-02-02
"4,12,26,33,41,49",9,2035-02-08
"3,12,19,22,29,42",11,2035-02-08
"1,11,23,26,29,42",10,2035-02-14
"10,20,23,30,38,46",12,2035-02-14
"1,32,37,40,41,46",3,2035-02-20
"2,16,22,27,30,49",20,2035-02-20
"1,12,13,16,43,49",6,2035-02-26
"13,19,25,27,29,49",23,2035-02-26
"25,31,36,40,41,43",29,2035-03-04
"5,29,38,43,47,49",26,2035-03-04
"9,31,34,38,40,45",29,2035-03-10
"2,9,10,11,15,26",6,2035-03-10
"1,11,12,42,45,49",3,2035-03-16
"7,33,38,39,45,46",14,2035-03-16
"7,9,40,41,44,47",32,2035-03-22
"10,23,25,33,44,45",22,2035-03-22
"3,17,18,34,37,46",8,2035-03-28
"10,19,32,35,44,45",17,2035-03-28
"9,22,24,37,40,48",10,2035-04-03
"6,26,28,30,32,44",7,2035-04-03
"9,31,34,38,40,45",29,2035-04-09
"2,9,10,11,15,26",6,2035-04-09
"1,11,12,42,45,49",3,2035-04-15
"7,33,38,39,45,46",14,2035-04-15
"7,9,40,41,44,47",32,2035-04-21
"10,23,25,33,44,45",22,2035-04-21
"3,17,18,34,37,46",8,2035-04-27
"10,19,32,35,44,45",17,2035-04-27
"9,22,24,37,40,48",10,2035-05-03
"6,26,28,30,32,44",7,2035-05-03
"2,7,10,35,36,40",9,2035-05-09
"2,23,24,35,36,37",10,2035-05-09
"3,7,12,36,39,42",5,2035-05-15
"2,14,21,27,31,48",3,2035-05-15
"1,9,19,20,21,42",4,2035-05-21
"13,29,36,39,43,45",24,2035-05-21
"5,21,28,30,31,43",6,2035-05-27
"2,10,12,24,30,48",5,2035-05-27
"5,18,33,37,47,49",8,2035-06-02
"6,16,24,25,30,37",17,2035-06-02
"2,7,10,35,36,40",9,2035-06-08
"2,23,24,35,36,37",10,2035-06-08
"3,7,12,36,39,42",5,2035-06-14
"2,14,21,27,31,48",3,2035-06-14
"1,9,19,20,21,42",4,2035-06-20
"13,29,36,39,43,45",24,2035-06-20
"5,21,28,30,31,43",6,2035-06-26
"2,10,12,24,30,48",5,2035-06-26
"5,18,33,37,47,49",8,2035-07-02
"6,16,24,25,30,37",17,2035-07-02
"24,29,44,45,47,49",27,2035-07-08
"1,14,23,24,35,44",7,2035-07-08
"6,16,18,31,35,48",9,2035-07-14
"4,7,30,36,42,47",5,2035-07-14
"9,25,31,33,35,38",13,2035-07-20
"14,23,29,34,38,40",22,2035-07-20
"4,25,36,37,43,47",32,2035-07-26
"3,15,39,40,42,44",33,2035-07-26
"1,8,16,22,32,47",12,2035-08-01
"14,27,29,34,42,44",18,2035-08-01
"24,29,44,45,47,49",27,2035-08-07
"1,14,23,24,35,44",7,2035-08-07
"6,16,18,31,35,48",9,2035-08-13
"4,7,30,36,42,47",5,2035-08-13
"9,25,31,33,35,38",13,2035-08-19
"14,23,29,34,38,40",22,2035-08-19
"4,25,36,37,43,47",32,2035-08-25
"3,15,39,40,42,44",33,2035-08-25
"1,8,16,22,32,47",12,2035-08-31
"14,27,29,34,42,44",18,2035-08-31
"4,29,35,40,44,49",26,2035-09-06
"14,32,39,42,43,44",20,2035-09-06
"1,3,17,34,35,37",4,2035-09-12
"10,18,37,40,46,49",34,2035-09-12
"6,9,25,30,34,36",14,2035-09-18
"5,7,14,21,32,44",11,2035-09-18
"1,10,17,36,41,47",6,2035-09-24
"3,17,23,25,37,45",10,2035-09-24
"6,14,15,16,24,30",10,2035-09-30
"6,7,22,30,45,49",15,2035-09-30
"4,29,35,40,44,49",26,2035-10-06
"14,32,39,42,43,44",20,2035-10-06
"1,3,17,34,35,37",4,2035-10-12
"10,18,37,40,46,49",34,2035-10-12
"6,9,25,30,34,36",14,2035-10-18
"5,7,14,21,32,44",11,2035-10-18
"1,10,17,36,41,47",6,2035-10-24
"3,17,23,25,37,45",10,2035-10-24
"6,14,15,16,24,30",10,2035-10-30
"6,7,22,30,45,49",15,2035-10-30
"7,18,19,23,35,37",8,2035-11-05
"13,21,24,27,40,42",19,2035-11-05
"7,24,35,39,40,44",14,2035-11-11
"15,30,34,43,44,48",17,2035-11-11
"1,12,17,19,21,46",3,2035-11-17
"4,10,22,30,42,47",5,2035-11-17
"3,11,12,26,45,47",4,2035-11-23
"7,15,34,36,40,47",20,2035-11-23
"14,27,28,32,39,49",15,2035-11-29
"5,17,19,35,39,45",15,2035-11-29
"10,18,26,31,32,41",15,2035-12-05
"2,12,29,31,34,46",8,2035-12-05
"26,33,38,44,46,49",29,2035-12-11
"4,25,29,31,35,48",19,2035-12-11
"2,13,17,19,30,35",9,2035-12-17
"3,17,23,31,38,47",10,2035-12-17
"1,15,21,23,24,42",12,2035-12-23
"3,29,32,40,44,46",15,2035-12-23
"2,16,24,37,44,48",21,2035-12-29
"1,10,23,29,31,48",2,2035-12-29
"10,18,26,31,32,41",15,2036-01-04
"2,12,29,31,34,46",8,2036-01-04
"26,33,38,44,46,49",29,2036-01-10
"4,25,29,31,35,48",19,2036-01-10
"2,13,17,19,30,35",9,2036-01-16
"3,17,23,31,38,47",10,2036-01-16
"1,15,21,23,24,42",12,2036-01-22
"3,29,32,40,44,46",15,2036-01-22
"2,16,24,37,44,48",21,2036-01-28
"1,10,23,29,31,48",2,2036-01-28
"1,12,14,19,20,29",2,2036-02-03
"16,26,29,35,45,46",19,2036-02-03
"4,14,18,30,37,39",5,2036-02-09
"7,23,36,38,44,46",22,2036-02-09
"3,23,27,31,33,40",12,2036-02-15
"1,17,27,39,43,44",15,2036-02-15
"1,31,39,40,41,43",29,2036-02-21
"5,11,26,43,47,48",18,2036-02-21
"1,10,36,43,45,47",8,2036-02-27
"5,14,24,31,33,35",21,2036-02-27
"1,12,14,19,20,29",2,2036-03-04
"16,26,29,35,45,46",19,2036-03-04
"4,14,18,30,37,39",5,2036-03-10
"7,23,36,38,44,46",22,2036-03-10
"3,23,27,31,33,40",12,2036-03-16
"1,17,27,39,43,44",15,2036-03-16
"1,31,39,40,41,43",29,2036-03-22
"5,11,26,43,47,48",18,2036-03-22
"1,10,36,43,45,47",8,2036-03-28
"5,14,24,31,33,35",21,2036-03-28
"2,10,28,36,40,45",8,2036-04-03
"5,15,24,25,38,49",9,2036-04-03
"12,30,32,39,40,42",28,2036-04-09
"3,12,26,38,41,44",21,2036-04-09
"3,8,22,28,39,48",4,2036-04-15
"11,23,28,30,42,45",19,2036-04-15
"6,16,22,26,42,47",12,2036-04-21
"7,35,36,37,42,44",14,2036-04-21
"2,7,9,11,34,45",5,2036-04-27
"4,15,20,42,47,48",9,2036-04-27
"2,10,28,36,40,45",8,2036-05-03
"5,15,24,25,38,49",9,2036-05-03
"12,30,32,39,40,42",28,2036-05-09
"3,12,26,38,41,44",21,2036-05-09
"3,8,22,28,39,48",4,2036-05-15
"11,23,28,30,42,45",19,2036-05-15
"6,16,22,26,42,47",12,2036-05-21
"7,35,36,37,42,44",14,2036-05-21
"2,7,9,11,34,45",5,2036-05-27
"4,15,20,42,47,48",9,2036-05-27
"6,14,21,34,38,48",18,2036-06-02
"2,19,21,23,29,49",3,2036-06-02
"1,24,27,33,40,46",3,2036-06-08
"9,26,37,42,43,47",17,2036-06-08
"6,17,18,19,42,47",14,2036-06-14
"1,4,15,34,36,48",11,2036-06-14
"2,9,24,28,41,44",8,2036-06-20
"2,31,37,42,43,49",18,2036-06-20
"1,16,19,22,25,26",12,2036-06-26
"9,15,25,29,37,45",21,2036-06-26
"6,14,21,34,38,48",18,2036-07-02
"2,19,21,23,29,49",3,2036-07-02
"1,24,27,33,40,46",3,2036-07-08
"9,26,37,42,43,47",17,2036-07-08
"6,17,18,19,42,47",14,2036-07-14
"1,4,15,34,36,48",11,2036-07-14
"2,9,24,28,41,44",8,2036-07-20
"2,31,37,42,43,49",18,2036-07-20
"1,16,19,22,25,26",12,2036-07-26
"9,15,25,29,37,45",21,2036-07-26
"11,29,35,40,42,43",18,2036-08-01
"7,23,25,26,30,38",11,2036-08-01
"4,6,10,35,39,40",5,2036-08-07
"1,8,11,36,47,49",2,2036-08-07
"2,8,15,22,30,44",6,2036-08-13
"7,25,26,27,31,41",18,2036-08-13
"9,13,26,30,32,47",10,2036-08-19
"9,10,35,43,44,48",31,2036-08-19
"6,10,15,17,18,45",9,2036-08-25
"10,15,26,30,42,43",11,2036-08-25
"11,29,35,40,42,43",18,2036-08-31
"7,23,25,26,30,38",11,2036-08-31
"4,6,10,35,39,40",5,2036-09-06
"1,8,11,36,47,49",2,2036-09-06
"2,8,15,22,30,44",6,2036-09-12
"7,25,26,27,31,41",18,2036-09-12
"9,13,26,30,32,47",10,2036-09-18
"9,10,35,43,44,48",31,2036-09-18
"6,10,15,17,18,45",9,2036-09-24
"10,15,26,30,42,43",11,2036-09-24
"13,29,33,39,46,49",24,2036-09-30
"2,3,14,31,32,35",9,2036-09-30
"1,13,22,37,41,44",8,2036-10-06
"9,11,24,28,45,46",13,2036-10-06
"1,9,28,35,41,46",2,2036-10-12
"3,8,12,26,35,44",5,2036-10-12
"1,8,15,31,37,40",7,2036-10-18
"4,16,22,36,40,47",9,2036-10-18
"2,3,25,31,40,44",12,2036-10-24
"10,19,26,31,40,42",13,2036-10-24
"13,29,33,39,46,49",24,2036-10-30
"2,3,14,31,32,35",9,2036-10-30
"1,13,22,37,41,44",8,2036-11-05
"9,11,24,28,45,46",13,2036-11-05
"1,9,28,35,41,46",2,2036-11-11
"3,8,12,26,35,44",5,2036-11-11
"1,8,15,31,37,40",7,2036-11-17
"4,16,22,36,40,47",9,2036-11-17
"2,3,25,31,40,44",12,2036-11-23
"10,19,26,31,40,42",13,2036-11-23
"7,11,18,28,39,44",17,2036-11-29
"1,8,19,20,22,29",10,2036-11-29
"17,20,29,30,35,49",21,2036-12-05
"4,11,12,18,32,44",5,2036-12-05
"1,3,9,17,37,42",2,2036-12-11
"3,26,32,33,37,48",18,2036-12-11
"22,27,30,35,42,43",25,2036-12-17
"3,4,22,28,29,47",14,2036-12-17
"9,20,27,30,31,32",17,2036-12-23
"3,18,31,32,41,49",10,2036-12-23
"7,11,18,28,39,44",17,2036-12-29
"1,8,19,20,22,29",10,2036-12-29
"17,20,29,30,35,49",21,2037-01-04
"4,11,12,18,32,44",5,2037-01-04
"1,3,9,17,37,42",2,2037-01-10
"3,26,32,33,37,48",18,2037-01-10
"22,27,30,35,42,43",25,2037-01-16
"3,4,22,28,29,47",14,2037-01-16
"9,20,27,30,31,32",17,2037-01-22
"3,18,31,32,41,49",10,2037-01-22
"14,16,20,28,31,44",15,2037-01-28
"11,32,37,38,41,49",35,2037-01-28
"4,17,37,43,45,46",10,2037-02-03
"6,14,19,23,33,34",8,2037-02-03
"5,8,15,20,32,35",6,2037-02-09
"4,8,20,29,32,38",10,2037-02-09
"2,14,20,25,35,37",13,2037-02-15
"11,18,19,26,27,38",16,2037-02-15
"11,18,27,34,36,37",24,2037-02-21
"14,27,34,37,46,48",25,2037-02-21
"14,16,20,28,31,44",15,2037-02-27
"11,32,37,38,41,49",35,2037-02-27
"4,17,37,43,45,46",10,2037-03-05
"6,14,19,23,33,34",8,2037-03-05
"5,8,15,20,32,35",6,2037-03-11
"4,8,20,29,32,38",10,2037-03-11
"2,14,20,25,35,37",13,2037-03-17
"11,18,19,26,27,38",16,2037-03-17
"11,18,27,34,36,37",24,2037-03-23
"14,27,34,37,46,48",25,2037-03-23
"9,14,19,21,37,49",12,2037-03-29
"3,8,13,24,36,43",6,2037-03-29
"8,19,25,27,32,42",11,2037-04-04
"1,17,33,36,37,44",3,2037-04-04
"10,21,25,31,42,45",23,2037-04-10
"4,5,25,28,43,46",14,2037-04-10
"3,21,22,23,37,46",15,2037-04-16
"15,18,21,30,31,33",20,2037-04-16
"2,16,17,26,27,36",3,2037-04-22
"6,13,26,30,33,40",19,2037-04-22
"9,14,19,21,37,49",12,2037-04-28
"3,8,13,24,36,43",6,2037-04-28
"8,19,25,27,32,42",11,2037-05-04
"1,17,33,36,37,44",3,2037-05-04
"10,21,25,31,42,45",23,2037-05-10
"4,5,25,28,43,46",14,2037-05-10
"3,21,22,23,37,46",15,2037-05-16
"15,18,21,30,31,33",20,2037-05-16
"2,16,17,26,27,36",3,2037-05-22
"6,13,26,30,33,40",19,2037-05-22
"4,14,15,18,30,42",9,2037-05-28
"11,15,20,30,46,47",17,2037-05-28
"11,26,28,34,40,41",15,2037-06-03
"14,21,23,33,41,49",15,2037-06-03
"2,20,28,29,34,42",10,2037-06-09
"9,15,21,23,31,44",11,2037-06-09
"14,33,35,38,40,47",18,2037-06-15
"1,12,20,21,22,28",3,2037-06-15
"2,27,34,35,37,42",12,2037-06-21
"3,9,18,36,40,49",4,2037-06-21
"4,14,15,18,30,42",9,2037-06-27
"11,15,20,30,46,47",17,2037-06-27
"11,26,28,34,40,41",15,2037-07-03
"14,21,23,33,41,49",15,2037-07-03
"2,20,28,29,34,42",10,2037-07-09
"9,15,21,23,31,44",11,2037-07-09
"14,33,35,38,40,47",18,2037-07-15
"1,12,20,21,22,28",3,2037-07-15
"2,27,34,35,37,42",12,2037-07-21
"3,9,18,36,40,49",4,2037-07-21
"3,9,21,22,36,43",14,2037-07-27
"6,11,20,30,38,46",8,2037-07-27
"3,4,11,22,39,44",10,2037-08-02
"7,31,33,38,45,47",22,2037-08-02
"1,32,40,43,46,48",2,2037-08-08
"10,18,30,34,37,40",21,2037-08-08
"4,15,27,28,31,41",24,2037-08-14
"13,15,17,25,31,42",14,2037-08-14
"6,11,13,29,41,46",7,2037-08-20
"1,16,28,29,32,49",9,2037-08-20
"3,9,21,22,36,43",14,2037-08-26
"6,11,20,30,38,46",8,2037-08-26
"3,4,11,22,39,44",10,2037-09-01
"7,31,33,38,45,47",22,2037-09-01
"1,32,40,43,46,48",2,2037-09-07
"10,18,30,34,37,40",21,2037-09-07
"4,15,27,28,31,41",24,2037-09-13
"13,15,17,25,31,42",14,2037-09-13
"6,11,13,29,41,46",7,2037-09-19
"1,16,28,29,32,49",9,2037-09-19
"1,15,26,30,31,46",3,2037-09-25
"6,27,29,43,46,47",13,2037-09-25
"9,37,39,42,45,49",26,2037-10-01
"9,11,20,31,39,41",16,2037-10-01
"1,27,29,41,46,49",4,2037-10-07
"9,15,20,31,46,48",18,2037-10-07
"5,21,28,45,48,49",9,2037-10-13
"4,11,35,42,47,48",5,2037-10-13
"17,22,23,31,43,45",20,2037-10-19
"11,33,35,37,40,49",19,2037-10-19
"1,15,26,30,31,46",3,2037-10-25
"6,27,29,43,46,47",13,2037-10-25
"9,37,39,42,45,49",26,2037-10-31
"9,11,20,31,39,41",16,2037-10-31
"1,27,29,41,46,49",4,2037-11-06
"9,15,20,31,46,48",18,2037-11-06
"5,21,28,45,48,49",9,2037-11-12
"4,11,35,42,47,48",5,2037-11-12
"17,22,23,31,43,45",20,2037-11-18
"11,33,35,37,40,49",19,2037-11-18
"11,14,33,34,40,41",21,2037-11-24
"6,10,17,30,33,34",8,2037-11-24
"2,17,19,20,32,41",16,2037-11-30
"14,17,19,27,34,47",15,2037-11-30
"5,12,15,21,37,42",10,2037-12-06
"1,6,10,38,41,43",4,2037-12-06
"5,17,23,24,36,42",15,2037-12-12
"4,11,14,20,25,28",8,2037-12-12
"3,17,19,30,40,43",7,2037-12-18
"3,26,34,38,39,42",6,2037-12-18
"11,14,33,34,40,41",21,2037-12-24
"6,10,17,30,33,34",8,2037-12-24
"2,17,19,20,32,41",16,2037-12-30
"14,17,19,27,34,47",15,2037-12-30
"5,12,15,21,37,42",10,2038-01-05
"1,6,10,38,41,43",4,2038-01-05
"5,17,23,24,36,42",15,2038-01-11
"4,11,14,20,25,28",8,2038-01-11
"3,17,19,30,40,43",7,2038-01-17
"3,26,34,38,39,42",6,2038-01-17
"16,26,31,40,47,49",21,2038-01-23
"10,27,30,34,41,47",20,2038-01-23
"19,26,33,36,38,47",24,2038-01-29
"19,22,30,39,40,43",26,2038-01-29
"8,15,21,23,24,32",18,2038-02-04
"3,6,20,32,43,47",14,2038-02-04
"9,18,24,30,39,45",19,2038-02-10
"12,18,22,26,44,46",15,2038-02-10
"1,27,29,33,36,47",3,2038-02-16
"6,16,24,28,31,40",8,2038-02-16
"16,26,31,40,47,49",21,2038-02-22
"10,27,30,34,41,47",20,2038-02-22
"19,26,33,36,38,47",24,2038-02-28
"19,22,30,39,40,43",26,2038-02-28
"8,15,21,23,24,32",18,2038-03-06
"3,6,20,32,43,47",14,2038-03-06
"9,18,24,30,39,45",19,2038-03-12
"12,18,22,26,44,46",15,2038-03-12
"1,27,29,33,36,47",3,2038-03-18
"6,16,24,28,31,40",8,2038-03-18
"28,30,33,34,43,46",29,2038-03-24
"6,8,24,31,35,48",16,2038-03-24
"8,14,19,31,35,45",17,2038-03-30
"1,5,12,20,32,37",3,2038-03-30
"6,20,31,34,40,45",18,2038-04-05
"4,29,36,38,40,41",24,2038-04-05
"2,25,27,35,38,44",9,2038-04-11
"3,19,21,23,35,37",6,2038-04-11
"1,8,19,20,23,25",13,2038-04-17
"7,33,35,37,46,48",31,2038-04-17
"2,22,36,37,43,46",9,2038-04-23
"2,17,26,31,33,38",10,2038-04-23
"2,3,7,23,27,39",6,2038-04-29
"8,15,31,38,44,47",9,2038-04-29
"11,23,26,30,32,48",13,2038-05-05
"5,13,21,33,36,37",12,2038-05-05
"11,13,20,34,37,46",12,2038-05-11
"6,8,25,27,46,48",16,2038-05-11
"2,3,25,30,31,46",17,2038-05-17
"1,8,25,30,34,40",24,2038-05-17
"2,22,36,37,43,46",9,2038-05-23
"2,17,26,31,33,38",10,2038-05-23
"2,3,7,23,27,39",6,2038-05-29
"8,15,31,38,44,47",9,2038-05-29
"11,23,26,30,32,48",13,2038-06-04
"5,13,21,33,36,37",12,2038-06-04
"11,13,20,34,37,46",12,2038-06-10
"6,8,25,27,46,48",16,2038-06-10
"2,3,25,30,31,46",17,2038-06-16
"1,8,25,30,34,40",24,2038-06-16
"8,27,32,39,44,48",11,2038-06-22
"4,6,19,23,29,31",14,2038-06-22
"2,30,35,38,42,48",9,2038-06-28
"1,4,25,29,39,48",14,2038-06-28
"14,30,41,46,48,49",40,2038-07-04
"1,11,24,30,34,37",5,2038-07-04
"9,10,13,24,33,44",12,2038-07-10
"7,13,29,35,38,44",16,2038-07-10
"7,14,16,34,37,40",11,2038-07-16
"4,13,14,21,37,39",12,2038-07-16
"8,27,32,39,44,48",11,2038-07-22
"4,6,19,23,29,31",14,2038-07-22
"2,30,35,38,42,48",9,2038-07-28
"1,4,25,29,39,48",14,2038-07-28
"14,30,41,46,48,49",40,2038-08-03
"1,11,24,30,34,37",5,2038-08-03
"9,10,13,24,33,44",12,2038-08-09
"7,13,29,35,38,44",16,2038-08-09
"7,14,16,34,37,40",11,2038-08-15
"4,13,14,21,37,39",12,2038-08-15
"2,7,18,19,22,38",4,2038-08-21
"1,6,9,22,33,46",3,2038-08-21
"2,4,29,30,44,47",25,2038-08-27
"14,20,39,40,43,44",22,2038-08-27
"1,14,29,34,39,48",5,2038-09-02
"8,31,32,45,46,47",9,2038-09-02
"13,25,29,36,38,45",14,2038-09-08
"21,28,31,32,34,48",27,2038-09-08
"2,10,32,36,44,46",11,2038-09-14
"6,25,26,29,42,48",18,2038-09-14
"2,7,18,19,22,38",4,2038-09-20
"1,6,9,22,33,46",3,2038-09-20
"2,4,29,30,44,47",25,2038-09-26
"14,20,39,40,43,44",22,2038-09-26
"1,14,29,34,39,48",5,2038-10-02
