numbers,bonus_ball,date
"10,15,26,36,43,47",18,2059-07-06
"5,14,17,20,28,30",9,2059-07-09
"1,13,25,26,37,48",5,2059-07-12
"2,7,8,13,22,24",4,2059-07-15
"4,19,33,39,45,48",16,2059-07-18
"6,15,17,24,34,43",13,2059-07-21
"18,25,29,34,35,43",19,2059-07-24
"7,9,22,29,30,36",14,2059-07-27
"11,20,30,31,37,46",16,2059-07-30
"17,22,26,43,45,49",21,2059-08-02
"10,15,26,36,43,47",18,2059-08-05
"5,14,17,20,28,30",9,2059-08-08
"1,13,25,26,37,48",5,2059-08-11
"2,7,8,13,22,24",4,2059-08-14
"4,19,33,39,45,48",16,2059-08-17
"6,15,17,24,34,43",13,2059-08-20
"18,25,29,34,35,43",19,2059-08-23
"7,9,22,29,30,36",14,2059-08-26
"11,20,30,31,37,46",16,2059-08-29
"17,22,26,43,45,49",21,2059-09-01
"11,19,20,24,41,42",16,2059-09-04
"2,8,18,23,28,39",3,2059-09-07
"3,5,14,18,39,49",4,2059-09-10
"2,5,27,33,39,47",23,2059-09-13
"9,14,20,33,35,43",10,2059-09-16
"1,18,35,41,44,49",4,2059-09-19
"5,18,23,34,41,42",6,2059-09-22
"1,4,5,11,29,40",3,2059-09-25
"7,11,17,25,42,47",14,2059-09-28
"20,23,25,27,35,46",21,2059-10-01
"2,21,27,28,44,45",22,2059-10-04
"7,9,18,38,43,49",17,2059-10-07
"4,22,28,32,37,43",10,2059-10-10
"4,18,23,24,35,40",7,2059-10-13
"1,16,34,35,36,46",3,2059-10-16
"12,20,34,35,37,39",21,2059-10-19
"9,16,26,31,32,33",25,2059-10-22
"5,21,29,31,35,37",8,2059-10-25
"4,15,16,22,35,40",14,2059-10-28
"6,8,32,36,42,43",31,2059-10-31
"4,33,34,38,42,45",10,2059-11-03
"9,13,19,20,29,47",17,2059-11-06
"3,8,12,16,33,47",10,2059-11-09
"8,14,30,41,45,49",27,2059-11-12
"17,30,32,33,40,46",22,2059-11-15
"11,26,29,44,46,47",22,2059-11-18
"23,33,35,36,41,49",29,2059-11-21
"2,4,27,31,44,49",8,2059-11-24
"6,15,19,33,34,45",12,2059-11-27
"6,16,32,34,48,49",19,2059-11-30
"4,33,34,38,42,45",10,2059-12-03
"9,13,19,20,29,47",17,2059-12-06
"3,8,12,16,33,47",10,2059-12-09
"8,14,30,41,45,49",27,2059-12-12
"17,30,32,33,40,46",22,2059-12-15
"11,26,29,44,46,47",22,2059-12-18
"23,33,35,36,41,49",29,2059-12-21
"2,4,27,31,44,49",8,2059-12-24
"6,15,19,33,34,45",12,2059-12-27
"6,16,32,34,48,49",19,2059-12-30
"2,5,30,40,46,49",21,2060-01-02
"2,12,24,30,39,49",4,2060-01-05
"3,23,29,33,43,46",9,2060-01-08
"12,23,28,31,42,44",18,2060-01-11
"6,36,38,41,43,49",25,2060-01-14
"5,28,34,39,43,48",24,2060-01-17
"5,18,20,24,34,45",13,2060-01-20
"2,19,24,25,30,34",3,2060-01-23
"10,20,25,30,41,46",16,2060-01-26
"1,8,26,29,36,41",3,2060-01-29
"2,5,30,40,46,49",21,2060-02-01
"2,12,24,30,39,49",4,2060-02-04
"3,23,29,33,43,46",9,2060-02-07
"12,23,28,31,42,44",18,2060-02-10
"6,36,38,41,43,49",25,2060-02-13
"5,28,34,39,43,48",24,2060-02-16
"5,18,20,24,34,45",13,2060-02-19
"2,19,24,25,30,34",3,2060-02-22
"10,20,25,30,41,46",16,2060-02-25
"1,8,26,29,36,41",3,2060-02-28
"4,16,34,37,40,47",32,2060-03-02
"1,19,22,38,42,46",11,2060-03-05
"1,11,13,15,19,27",4,2060-03-08
"7,16,35,36,38,42",8,2060-03-11
"8,30,31,32,46,49",16,2060-03-14
"2,35,36,37,39,42",14,2060-03-17
"13,16,21,28,40,41",18,2060-03-20
"4,10,20,30,37,46",7,2060-03-23
"12,17,22,31,37,41",16,2060-03-26
"9,19,22,23,34,45",10,2060-03-29
"4,16,34,37,40,47",32,2060-04-01
"1,19,22,38,42,46",11,2060-04-04
"1,11,13,15,19,27",4,2060-04-07
"7,16,35,36,38,42",8,2060-04-10
"8,30,31,32,46,49",16,2060-04-13
"2,35,36,37,39,42",14,2060-04-16
"13,16,21,28,40,41",18,2060-04-19
"4,10,20,30,37,46",7,2060-04-22
"12,17,22,31,37,41",16,2060-04-25
"9,19,22,23,34,45",10,2060-04-28
"1,7,9,16,20,33",4,2060-05-01
"1,12,14,17,25,28",11,2060-05-04
"5,12,22,28,33,38",17,2060-05-07
"1,13,16,18,39,40",2,2060-05-10
"1,8,16,22,32,38",9,2060-05-13
"7,11,16,24,25,41",8,2060-05-16
"5,9,13,14,17,37",6,2060-05-19
"6,10,25,38,40,47",9,2060-05-22
"5,6,16,26,38,46",7,2060-05-25
"1,10,31,38,43,49",20,2060-05-28
"1,7,9,16,20,33",4,2060-05-31
"1,12,14,17,25,28",11,2060-06-03
"5,12,22,28,33,38",17,2060-06-06
"1,13,16,18,39,40",2,2060-06-09
"1,8,16,22,32,38",9,2060-06-12
"7,11,16,24,25,41",8,2060-06-15
"5,9,13,14,17,37",6,2060-06-18
"6,10,25,38,40,47",9,2060-06-21
"5,6,16,26,38,46",7,2060-06-24
"1,10,31,38,43,49",20,2060-06-27
"9,12,22,23,28,39",15,2060-06-30
"13,28,34,35,39,43",19,2060-07-03
"9,33,34,47,48,49",12,2060-07-06
"3,14,17,18,19,39",7,2060-07-09
"2,14,21,25,34,40",7,2060-07-12
"7,13,19,20,32,40",10,2060-07-15
"2,30,31,37,46,47",9,2060-07-18
"6,30,31,40,41,42",7,2060-07-21
"1,10,21,34,35,37",6,2060-07-24
"2,8,14,15,37,46",5,2060-07-27
"9,12,22,23,28,39",15,2060-07-30
"13,28,34,35,39,43",19,2060-08-02
"9,33,34,47,48,49",12,2060-08-05
"3,14,17,18,19,39",7,2060-08-08
"2,14,21,25,34,40",7,2060-08-11
"7,13,19,20,32,40",10,2060-08-14
"2,30,31,37,46,47",9,2060-08-17
"6,30,31,40,41,42",7,2060-08-20
"1,10,21,34,35,37",6,2060-08-23
"2,8,14,15,37,46",5,2060-08-26
"1,13,16,23,30,42",8,2060-08-29
"7,15,29,36,45,47",20,2060-09-01
"8,21,26,28,33,48",13,2060-09-04
"5,16,20,28,31,36",18,2060-09-07
"2,23,33,36,44,49",11,2060-09-10
"18,36,38,45,46,47",35,2060-09-13
"13,26,37,42,43,48",34,2060-09-16
"9,16,23,31,33,35",20,2060-09-19
"4,15,32,33,35,40",7,2060-09-22
"1,28,30,32,35,36",3,2060-09-25
"1,13,16,23,30,42",8,2060-09-28
"7,15,29,36,45,47",20,2060-10-01
"8,21,26,28,33,48",13,2060-10-04
"5,16,20,28,31,36",18,2060-10-07
"2,23,33,36,44,49",11,2060-10-10
"18,36,38,45,46,47",35,2060-10-13
"13,26,37,42,43,48",34,2060-10-16
"9,16,23,31,33,35",20,2060-10-19
"4,15,32,33,35,40",7,2060-10-22
"1,28,30,32,35,36",3,2060-10-25
"9,20,23,27,32,33",22,2060-10-28
"14,20,22,29,38,48",19,2060-10-31
"4,12,18,27,38,40",6,2060-11-03
"7,27,36,39,40,44",28,2060-11-06
"13,34,35,41,42,48",20,2060-11-09
"23,30,38,41,42,43",31,2060-11-12
"1,2,27,28,43,48",3,2060-11-15
"7,30,35,46,47,48",27,2060-11-18
"9,13,17,22,40,45",10,2060-11-21
"6,12,14,29,47,49",8,2060-11-24
"9,20,23,27,32,33",22,2060-11-27
"14,20,22,29,38,48",19,2060-11-30
"4,12,18,27,38,40",6,2060-12-03
"7,27,36,39,40,44",28,2060-12-06
"13,34,35,41,42,48",20,2060-12-09
"23,30,38,41,42,43",31,2060-12-12
"1,2,27,28,43,48",3,2060-12-15
"7,30,35,46,47,48",27,2060-12-18
"9,13,17,22,40,45",10,2060-12-21
"6,12,14,29,47,49",8,2060-12-24
"4,12,26,33,41,49",9,2060-12-27
"3,12,19,22,29,42",11,2060-12-30
"1,11,23,26,29,42",10,2061-01-02
"10,20,23,30,38,46",12,2061-01-05
"1,32,37,40,41,46",3,2061-01-08
"2,16,22,27,30,49",20,2061-01-11
"1,12,13,16,43,49",6,2061-01-14
"13,19,25,27,29,49",23,2061-01-17
"25,31,36,40,41,43",29,2061-01-20
"5,29,38,43,47,49",26,2061-01-23
"4,12,26,33,41,49",9,2061-01-26
"3,12,19,22,29,42",11,2061-01-29
"1,11,23,26,29,42",10,2061-02-01
"10,20,23,30,38,46",12,2061-02-04
"1,32,37,40,41,46",3,2061-02-07
"2,16,22,27,30,49",20,2061-02-10
"1,12,13,16,43,49",6,2061-02-13
"13,19,25,27,29,49",23,2061-02-16
"25,31,36,40,41,43",29,2061-02-19
"5,29,38,43,47,49",26,2061-02-22
"9,31,34,38,40,45",29,2061-02-25
"2,9,10,11,15,26",6,2061-02-28
"1,11,12,42,45,49",3,2061-03-03
"7,33,38,39,45,46",14,2061-03-06
"7,9,40,41,44,47",32,2061-03-09
"10,23,25,33,44,45",22,2061-03-12
"3,17,18,34,37,46",8,2061-03-15
"10,19,32,35,44,45",17,2061-03-18
"9,22,24,37,40,48",10,2061-03-21
"6,26,28,30,32,44",7,2061-03-24
"9,31,34,38,40,45",29,2061-03-27
"2,9,10,11,15,26",6,2061-03-30
"1,11,12,42,45,49",3,2061-04-02
"7,33,38,39,45,46",14,2061-04-05
"7,9,40,41,44,47",32,2061-04-08
"10,23,25,33,44,45",22,2061-04-11
"3,17,18,34,37,46",8,2061-04-14
"10,19,32,35,44,45",17,2061-04-17
"9,22,24,37,40,48",10,2061-04-20
"6,26,28,30,32,44",7,2061-04-23
"2,7,10,35,36,40",9,2061-04-26
"2,23,24,35,36,37",10,2061-04-29
"3,7,12,36,39,42",5,2061-05-02
"2,14,21,27,31,48",3,2061-05-05
"1,9,19,20,21,42",4,2061-05-08
"13,29,36,39,43,45",24,2061-05-11
"5,21,28,30,31,43",6,2061-05-14
"2,10,12,24,30,48",5,2061-05-17
"5,18,33,37,47,49",8,2061-05-20
"6,16,24,25,30,37",17,2061-05-23
"2,7,10,35,36,40",9,2061-05-26
"2,23,24,35,36,37",10,2061-05-29
"3,7,12,36,39,42",5,2061-06-01
"2,14,21,27,31,48",3,2061-06-04
"1,9,19,20,21,42",4,2061-06-07
"13,29,36,39,43,45",24,2061-06-10
"5,21,28,30,31,43",6,2061-06-13
"2,10,12,24,30,48",5,2061-06-16
"5,18,33,37,47,49",8,2061-06-19
"6,16,24,25,30,37",17,2061-06-22
"24,29,44,45,47,49",27,2061-06-25
"1,14,23,24,35,44",7,2061-06-28
"6,16,18,31,35,48",9,2061-07-01
"4,7,30,36,42,47",5,2061-07-04
"9,25,31,33,35,38",13,2061-07-07
"14,23,29,34,38,40",22,2061-07-10
"4,25,36,37,43,47",32,2061-07-13
"3,15,39,40,42,44",33,2061-07-16
"1,8,16,22,32,47",12,2061-07-19
"14,27,29,34,42,44",18,2061-07-22
"24,29,44,45,47,49",27,2061-07-25
"1,14,23,24,35,44",7,2061-07-28
"6,16,18,31,35,48",9,2061-07-31
"4,7,30,36,42,47",5,2061-08-03
"9,25,31,33,35,38",13,2061-08-06
"14,23,29,34,38,40",22,2061-08-09
"4,25,36,37,43,47",32,2061-08-12
"3,15,39,40,42,44",33,2061-08-15
"1,8,16,22,32,47",12,2061-08-18
"14,27,29,34,42,44",18,2061-08-21
"4,29,35,40,44,49",26,2061-08-24
"14,32,39,42,43,44",20,2061-08-27
"1,3,17,34,35,37",4,2061-08-30
"10,18,37,40,46,49",34,2061-09-02
"6,9,25,30,34,36",14,2061-09-05
"5,7,14,21,32,44",11,2061-09-08
"1,10,17,36,41,47",6,2061-09-11
"3,17,23,25,37,45",10,2061-09-14
"6,14,15,16,24,30",10,2061-09-17
"6,7,22,30,45,49",15,2061-09-20
"4,29,35,40,44,49",26,2061-09-23
"14,32,39,42,43,44",20,2061-09-26
"1,3,17,34,35,37",4,2061-09-29
"10,18,37,40,46,49",34,2061-10-02
"6,9,25,30,34,36",14,2061-10-05
"5,7,14,21,32,44",11,2061-10-08
"1,10,17,36,41,47",6,2061-10-11
"3,17,23,25,37,45",10,2061-10-14
"6,14,15,16,24,30",10,2061-10-17
"6,7,22,30,45,49",15,2061-10-20
"7,18,19,23,35,37",8,2061-10-23
"13,21,24,27,40,42",19,2061-10-26
"7,24,35,39,40,44",14,2061-10-29
"15,30,34,43,44,48",17,2061-11-01
"1,12,17,19,21,46",3,2061-11-04
"4,10,22,30,42,47",5,2061-11-07
"3,11,12,26,45,47",4,2061-11-10
"7,15,34,36,40,47",20,2061-11-13
"14,27,28,32,39,49",15,2061-11-16
"5,17,19,35,39,45",15,2061-11-19
"10,18,26,31,32,41",15,2061-11-22
"2,12,29,31,34,46",8,2061-11-25
"26,33,38,44,46,49",29,2061-11-28
"4,25,29,31,35,48",19,2061-12-01
"2,13,17,19,30,35",9,2061-12-04
"3,17,23,31,38,47",10,2061-12-07
"1,15,21,23,24,42",12,2061-12-10
"3,29,32,40,44,46",15,2061-12-13
"2,16,24,37,44,48",21,2061-12-16
"1,10,23,29,31,48",2,2061-12-19
"10,18,26,31,32,41",15,2061-12-22
"2,12,29,31,34,46",8,2061-12-25
"26,33,38,44,46,49",29,2061-12-28
"4,25,29,31,35,48",19,2061-12-31
"2,13,17,19,30,35",9,2062-01-03
"3,17,23,31,38,47",10,2062-01-06
"1,15,21,23,24,42",12,2062-01-09
"3,29,32,40,44,46",15,2062-01-12
"2,16,24,37,44,48",21,2062-01-15
"1,10,23,29,31,48",2,2062-01-18
"1,12,14,19,20,29",2,2062-01-21
"16,26,29,35,45,46",19,2062-01-24
"4,14,18,30,37,39",5,2062-01-27
"7,23,36,38,44,46",22,2062-01-30
"3,23,27,31,33,40",12,2062-02-02
"1,17,27,39,43,44",15,2062-02-05
"1,31,39,40,41,43",29,2062-02-08
"5,11,26,43,47,48",18,2062-02-11
"1,10,36,43,45,47",8,2062-02-14
"5,14,24,31,33,35",21,2062-02-17
"1,12,14,19,20,29",2,2062-02-20
"16,26,29,35,45,46",19,2062-02-23
"4,14,18,30,37,39",5,2062-02-26
"7,23,36,38,44,46",22,2062-03-01
"3,23,27,31,33,40",12,2062-03-04
"1,17,27,39,43,44",15,2062-03-07
"1,31,39,40,41,43",29,2062-03-10
"5,11,26,43,47,48",18,2062-03-13
"1,10,36,43,45,47",8,2062-03-16
"5,14,24,31,33,35",21,2062-03-19
"2,10,28,36,40,45",8,2062-03-22
"5,15,24,25,38,49",9,2062-03-25
"12,30,32,39,40,42",28,2062-03-28
"3,12,26,38,41,44",21,2062-03-31
"3,8,22,28,39,48",4,2062-04-03
"11,23,28,30,42,45",19,2062-04-06
"6,16,22,26,42,47",12,2062-04-09
"7,35,36,37,42,44",14,2062-04-12
"2,7,9,11,34,45",5,2062-04-15
"4,15,20,42,47,48",9,2062-04-18
"2,10,28,36,40,45",8,2062-04-21
"5,15,24,25,38,49",9,2062-04-24
"12,30,32,39,40,42",28,2062-04-27
"3,12,26,38,41,44",21,2062-04-30
"3,8,22,28,39,48",4,2062-05-03
"11,23,28,30,42,45",19,2062-05-06
"6,16,22,26,42,47",12,2062-05-09
"7,35,36,37,42,44",14,2062-05-12
"2,7,9,11,34,45",5,2062-05-15
"4,15,20,42,47,48",9,2062-05-18
"6,14,21,34,38,48",18,2062-05-21
"2,19,21,23,29,49",3,2062-05-24
"1,24,27,33,40,46",3,2062-05-27
"9,26,37,42,43,47",17,2062-05-30
"6,17,18,19,42,47",14,2062-06-02
"1,4,15,34,36,48",11,2062-06-05
"2,9,24,28,41,44",8,2062-06-08
"2,31,37,42,43,49",18,2062-06-11
"1,16,19,22,25,26",12,2062-06-14
"9,15,25,29,37,45",21,2062-06-17
"6,14,21,34,38,48",18,2062-06-20
"2,19,21,23,29,49",3,2062-06-23
"1,24,27,33,40,46",3,2062-06-26
"9,26,37,42,43,47",17,2062-06-29
"6,17,18,19,42,47",14,2062-07-02
"1,4,15,34,36,48",11,2062-07-05
"2,9,24,28,41,44",8,2062-07-08
"2,31,37,42,43,49",18,2062-07-11
"1,16,19,22,25,26",12,2062-07-14
"9,15,25,29,37,45",21,2062-07-17
"11,29,35,40,42,43",18,2062-07-20
"7,23,25,26,30,38",11,2062-07-23
"4,6,10,35,39,40",5,2062-07-26
"1,8,11,36,47,49",2,2062-07-29
"2,8,15,22,30,44",6,2062-08-01
"7,25,26,27,31,41",18,2062-08-04
"9,13,26,30,32,47",10,2062-08-07
"9,10,35,43,44,48",31,2062-08-10
"6,10,15,17,18,45",9,2062-08-13
"10,15,26,30,42,43",11,2062-08-16
"11,29,35,40,42,43",18,2062-08-19
"7,23,25,26,30,38",11,2062-08-22
"4,6,10,35,39,40",5,2062-08-25
"1,8,11,36,47,49",2,2062-08-28
"2,8,15,22,30,44",6,2062-08-31
"7,25,26,27,31,41",18,2062-09-03
"9,13,26,30,32,47",10,2062-09-06
"9,10,35,43,44,48",31,2062-09-09
"6,10,15,17,18,45",9,2062-09-12
"10,15,26,30,42,43",11,2062-09-15
"13,29,33,39,46,49",24,2062-09-18
"2,3,14,31,32,35",9,2062-09-21
"1,13,22,37,41,44",8,2062-09-24
"9,11,24,28,45,46",13,2062-09-27
"1,9,28,35,41,46",2,2062-09-30
"3,8,12,26,35,44",5,2062-10-03
"1,8,15,31,37,40",7,2062-10-06
"4,16,22,36,40,47",9,2062-10-09
"2,3,25,31,40,44",12,2062-10-12
"10,19,26,31,40,42",13,2062-10-15
"13,29,33,39,46,49",24,2062-10-18
"2,3,14,31,32,35",9,2062-10-21
"1,13,22,37,41,44",8,2062-10-24
"9,11,24,28,45,46",13,2062-10-27
"1,9,28,35,41,46",2,2062-10-30
"3,8,12,26,35,44",5,2062-11-02
"1,8,15,31,37,40",7,2062-11-05
"4,16,22,36,40,47",9,2062-11-08
"2,3,25,31,40,44",12,2062-11-11
"10,19,26,31,40,42",13,2062-11-14
"7,11,18,28,39,44",17,2062-11-17
"1,8,19,20,22,29",10,2062-11-20
"17,20,29,30,35,49",21,2062-11-23
"4,11,12,18,32,44",5,2062-11-26
"1,3,9,17,37,42",2,2062-11-29
"3,26,32,33,37,48",18,2062-12-02
"22,27,30,35,42,43",25,2062-12-05
"3,4,22,28,29,47",14,2062-12-08
"9,20,27,30,31,32",17,2062-12-11
"3,18,31,32,41,49",10,2062-12-14
"7,11,18,28,39,44",17,2062-12-17
"1,8,19,20,22,29",10,2062-12-20
"17,20,29,30,35,49",21,2062-12-23
"4,11,12,18,32,44",5,2062-12-26
"1,3,9,17,37,42",2,2062-12-29
"3,26,32,33,37,48",18,2063-01-01
"22,27,30,35,42,43",25,2063-01-04
"3,4,22,28,29,47",14,2063-01-07
"9,20,27,30,31,32",17,2063-01-10
"3,18,31,32,41,49",10,2063-01-13
"14,16,20,28,31,44",15,2063-01-16
"11,32,37,38,41,49",35,2063-01-19
"4,17,37,43,45,46",10,2063-01-22
"6,14,19,23,33,34",8,2063-01-25
"5,8,15,20,32,35",6,2063-01-28
"4,8,20,29,32,38",10,2063-01-31
"2,14,20,25,35,37",13,2063-02-03
"11,18,19,26,27,38",16,2063-02-06
"11,18,27,34,36,37",24,2063-02-09
"14,27,34,37,46,48",25,2063-02-12
"14,16,20,28,31,44",15,2063-02-15
"11,32,37,38,41,49",35,2063-02-18
"4,17,37,43,45,46",10,2063-02-21
"6,14,19,23,33,34",8,2063-02-24
"5,8,15,20,32,35",6,2063-02-27
"4,8,20,29,32,38",10,2063-03-02
"2,14,20,25,35,37",13,2063-03-05
"11,18,19,26,27,38",16,2063-03-08
"11,18,27,34,36,37",24,2063-03-11
"14,27,34,37,46,48",25,2063-03-14
"9,14,19,21,37,49",12,2063-03-17
"3,8,13,24,36,43",6,2063-03-20
"8,19,25,27,32,42",11,2063-03-23
"1,17,33,36,37,44",3,2063-03-26
"10,21,25,31,42,45",23,2063-03-29
"4,5,25,28,43,46",14,2063-04-01
"3,21,22,23,37,46",15,2063-04-04
"15,18,21,30,31,33",20,2063-04-07
"2,16,17,26,27,36",3,2063-04-10
"6,13,26,30,33,40",19,2063-04-13
"9,14,19,21,37,49",12,2063-04-16
"3,8,13,24,36,43",6,2063-04-19
"8,19,25,27,32,42",11,2063-04-22
"1,17,33,36,37,44",3,2063-04-25
"10,21,25,31,42,45",23,2063-04-28
"4,5,25,28,43,46",14,2063-05-01
"3,21,22,23,37,46",15,2063-05-04
"15,18,21,30,31,33",20,2063-05-07
"2,16,17,26,27,36",3,2063-05-10
"6,13,26,30,33,40",19,2063-05-13
"4,14,15,18,30,42",9,2063-05-16
"11,15,20,30,46,47",17,2063-05-19
"11,26,28,34,40,41",15,2063-05-22
"14,21,23,33,41,49",15,2063-05-25
"2,20,28,29,34,42",10,2063-05-28
"9,15,21,23,31,44",11,2063-05-31
"14,33,35,38,40,47",18,2063-06-03
"1,12,20,21,22,28",3,2063-06-06
"2,27,34,35,37,42",12,2063-06-09
"3,9,18,36,40,49",4,2063-06-12
"4,14,15,18,30,42",9,2063-06-15
"11,15,20,30,46,47",17,2063-06-18
"11,26,28,34,40,41",15,2063-06-21
"14,21,23,33,41,49",15,2063-06-24
"2,20,28,29,34,42",10,2063-06-27
"9,15,21,23,31,44",11,2063-06-30
"14,33,35,38,40,47",18,2063-07-03
"1,12,20,21,22,28",3,2063-07-06
"2,27,34,35,37,42",12,2063-07-09
"3,9,18,36,40,49",4,2063-07-12
"3,9,21,22,36,43",14,2063-07-15
"6,11,20,30,38,46",8,2063-07-18
"3,4,11,22,39,44",10,2063-07-21
"7,31,33,38,45,47",22,2063-07-24
"1,32,40,43,46,48",2,2063-07-27
"10,18,30,34,37,40",21,2063-07-30
"4,15,27,28,31,41",24,2063-08-02
"13,15,17,25,31,42",14,2063-08-05
"6,11,13,29,41,46",7,2063-08-08
"1,16,28,29,32,49",9,2063-08-11
"3,9,21,22,36,43",14,2063-08-14
"6,11,20,30,38,46",8,2063-08-17
"3,4,11,22,39,44",10,2063-08-20
"7,31,33,38,45,47",22,2063-08-23
"1,32,40,43,46,48",2,2063-08-26
"10,18,30,34,37,40",21,2063-08-29
"4,15,27,28,31,41",24,2063-09-01
"13,15,17,25,31,42",14,2063-09-04
"6,11,13,29,41,46",7,2063-09-07
"1,16,28,29,32,49",9,2063-09-10
"1,15,26,30,31,46",3,2063-09-13
"6,27,29,43,46,47",13,2063-09-16
"9,37,39,42,45,49",26,2063-09-19
"9,11,20,31,39,41",16,2063-09-22
"1,27,29,41,46,49",4,2063-09-25
"9,15,20,31,46,48",18,2063-09-28
"5,21,28,45,48,49",9,2063-10-01
"4,11,35,42,47,48",5,2063-10-04
"17,22,23,31,43,45",20,2063-10-07
"11,33,35,37,40,49",19,2063-10-10
"1,15,26,30,31,46",3,2063-10-13
"6,27,29,43,46,47",13,2063-10-16
"9,37,39,42,45,49",26,2063-10-19
"9,11,20,31,39,41",16,2063-10-22
"1,27,29,41,46,49",4,2063-10-25
"9,15,20,31,46,48",18,2063-10-28
"5,21,28,45,48,49",9,2063-10-31
"4,11,35,42,47,48",5,2063-11-03
"17,22,23,31,43,45",20,2063-11-06
"11,33,35,37,40,49",19,2063-11-09
"11,14,33,34,40,41",21,2063-11-12
"6,10,17,30,33,34",8,2063-11-15
"2,17,19,20,32,41",16,2063-11-18
"14,17,19,27,34,47",15,2063-11-21
"5,12,15,21,37,42",10,2063-11-24
"1,6,10,38,41,43",4,2063-11-27
"5,17,23,24,36,42",15,2063-11-30
"4,11,14,20,25,28",8,2063-12-03
"3,17,19,30,40,43",7,2063-12-06
"3,26,34,38,39,42",6,2063-12-09
"11,14,33,34,40,41",21,2063-12-12
"6,10,17,30,33,34",8,2063-12-15
"2,17,19,20,32,41",16,2063-12-18
"14,17,19,27,34,47",15,2063-12-21
"5,12,15,21,37,42",10,2063-12-24
"1,6,10,38,41,43",4,2063-12-27
"5,17,23,24,36,42",15,2063-12-30
"4,11,14,20,25,28",8,2064-01-02
"3,17,19,30,40,43",7,2064-01-05
"3,26,34,38,39,42",6,2064-01-08
"16,26,31,40,47,49",21,2064-01-11
"10,27,30,34,41,47",20,2064-01-14
"19,26,33,36,38,47",24,2064-01-17
"19,22,30,39,40,43",26,2064-01-20
"8,15,21,23,24,32",18,2064-01-23
"3,6,20,32,43,47",14,2064-01-26
"9,18,24,30,39,45",19,2064-01-29
"12,18,22,26,44,46",15,2064-02-01
"1,27,29,33,36,47",3,2064-02-04
"6,16,24,28,31,40",8,2064-02-07
"16,26,31,40,47,49",21,2064-02-10
"10,27,30,34,41,47",20,2064-02-13
"19,26,33,36,38,47",24,2064-02-16
"19,22,30,39,40,43",26,2064-02-19
"8,15,21,23,24,32",18,2064-02-22
"3,6,20,32,43,47",14,2064-02-25
"9,18,24,30,39,45",19,2064-02-28
"12,18,22,26,44,46",15,2064-03-02
"1,27,29,33,36,47",3,2064-03-05
"6,16,24,28,31,40",8,2064-03-08
"28,30,33,34,43,46",29,2064-03-11
"6,8,24,31,35,48",16,2064-03-14
"8,14,19,31,35,45",17,2064-03-17
"1,5,12,20,32,37",3,2064-03-20
"6,20,31,34,40,45",18,2064-03-23
"4,29,36,38,40,41",24,2064-03-26
"2,25,27,35,38,44",9,2064-03-29
"3,19,21,23,35,37",6,2064-04-01
"1,8,19,20,23,25",13,2064-04-04
"7,33,35,37,46,48",31,2064-04-07
"2,22,36,37,43,46",9,2064-04-10
"2,17,26,31,33,38",10,2064-04-13
"2,3,7,23,27,39",6,2064-04-16
"8,15,31,38,44,47",9,2064-04-19
"11,23,26,30,32,48",13,2064-04-22
"5,13,21,33,36,37",12,2064-04-25
"11,13,20,34,37,46",12,2064-04-28
"6,8,25,27,46,48",16,2064-05-01
"2,3,25,30,31,46",17,2064-05-04
"1,8,25,30,34,40",24,2064-05-07
"2,22,36,37,43,46",9,2064-05-10
"2,17,26,31,33,38",10,2064-05-13
"2,3,7,23,27,39",6,2064-05-16
"8,15,31,38,44,47",9,2064-05-19
"11,23,26,30,32,48",13,2064-05-22
"5,13,21,33,36,37",12,2064-05-25
"11,13,20,34,37,46",12,2064-05-28
"6,8,25,27,46,48",16,2064-05-31
"2,3,25,30,31,46",17,2064-06-03
"1,8,25,30,34,40",24,2064-06-06
"8,27,32,39,44,48",11,2064-06-09
"4,6,19,23,29,31",14,2064-06-12
"2,30,35,38,42,48",9,2064-06-15
"1,4,25,29,39,48",14,2064-06-18
"14,30,41,46,48,49",40,2064-06-21
"1,11,24,30,34,37",5,2064-06-24
"9,10,13,24,33,44",12,2064-06-27
"7,13,29,35,38,44",16,2064-06-30
"7,14,16,34,37,40",11,2064-07-03
"4,13,14,21,37,39",12,2064-07-06
"8,27,32,39,44,48",11,2064-07-09
"4,6,19,23,29,31",14,2064-07-12
"2,30,35,38,42,48",9,2064-07-15
"1,4,25,29,39,48",14,2064-07-18
"14,30,41,46,48,49",40,2064-07-21
"1,11,24,30,34,37",5,2064-07-24
"9,10,13,24,33,44",12,2064-07-27
"7,13,29,35,38,44",16,2064-07-30
"7,14,16,34,37,40",11,2064-08-02
"4,13,14,21,37,39",12,2064-08-05
"2,7,18,19,22,38",4,2064-08-08
"1,6,9,22,33,46",3,2064-08-11
"2,4,29,30,44,47",25,2064-08-14
"14,20,39,40,43,44",22,2064-08-17
"1,14,29,34,39,48",5,2064-08-20
"8,31,32,45,46,47",9,2064-08-23
"13,25,29,36,38,45",14,2064-08-26
"21,28,31,32,34,48",27,2064-08-29
"2,10,32,36,44,46",11,2064-09-01
"6,25,26,29,42,48",18,2064-09-04
"2,7,18,19,22,38",4,2064-09-07
"1,6,9,22,33,46",3,2064-09-10
"2,4,29,30,44,47",25,2064-09-13
"14,20,39,40,43,44",22,2064-09-16
"1,14,29,34,39,48",5,2064-09-19
